dataset,model,score,policy,tolerance,coverage,set_size,shortfall,delta_coverage,delta_size,delta_shortfall,queried,saving
dsads,LR,APS,horizon,0.1,0.8895415296052632,7.035962171052631,0.02985951206140349,-0.00018777412280700874,-0.006558388157894722,0.00013466282894736514,268.9375,0.0034288194444444097
dsads,LR,APS,horizon,0.25,0.8898399808114036,7.047776864035088,0.029633360745614023,0.00011067708333332445,0.0052563048245613826,-9.148848684209762e-05,266.375,0.011328124999999963
dsads,LR,APS,horizon,0.5,0.8913798656798246,7.108165433114035,0.028349438048245593,0.0016505619517543626,0.06564487390350876,-0.00137541118421051,257.96875,0.038563368055555505
dsads,LR,APS,horizon,1.0,0.8976559073464913,7.3424324972587725,0.023744517543859634,0.007926603618421003,0.2999119380482456,-0.005980331688596461,232.65625,0.12148437499999996
dsads,LR,APS,hypergeom,0.1,0.8897419819078948,7.042903303179824,0.029712856359649105,1.2678179824560058e-05,0.00038274396929824063,-1.1992872807016195e-05,269.921875,0.00028211805555555
dsads,LR,APS,hypergeom,0.25,0.8898920641447369,7.048434073464912,0.029589843749999983,0.00016276041666665237,0.005913514254385934,-0.00013500548245613022,268.875,0.0035373263888888503
dsads,LR,APS,hypergeom,0.5,0.8912818667763158,7.099876987390351,0.028432360197368403,0.0015525630482455806,0.05735642817982452,-0.0012924890350876973,263.015625,0.021896701388888856
dsads,LR,APS,hypergeom,1.0,0.8977768640350878,7.343599575109649,0.02355297423245612,0.008047560307017504,0.3010790158991228,-0.006171874999999968,242.78125,0.0879991319444444
dsads,LR,APS,martingale,0.1,0.8897293037280702,7.042520559210526,0.02972484923245613,0.0,0.0,0.0,270.0,0.0
dsads,LR,APS,martingale,0.25,0.8898300438596491,7.045737390350878,0.029657003837719284,0.00010074013157893952,0.003216831140350858,-6.784539473683449e-05,269.703125,0.0008897569444444218
dsads,LR,APS,martingale,0.5,0.8908371025219299,7.081430921052632,0.028807223135964892,0.0011077987938596207,0.038910361842105244,-0.000917626096491208,267.140625,0.008593749999999952
dsads,LR,APS,martingale,1.0,0.8965827165570176,7.29998869243421,0.024336965460526303,0.00685341282894732,0.25746813322368417,-0.00538788377192979,255.90625,0.04309895833333331
dsads,LR,APS,midpoint,0.5,0.8895394736842106,7.038242530153509,0.029840323464912263,-0.0001898300438596481,-0.004278029057017513,0.0001154742324561395,257.96875,0.038563368055555505
dsads,LR,APS,no_intersection,0.5,0.891421326754386,7.1076620751096495,0.028316885964912265,0.0016920230263157508,0.06514151589912277,-0.001407963267543838,262.359375,0.02350260416666664
dsads,LR,APS,one_look_50,0.5,0.9331246573464913,9.155018503289474,0.008956277412280682,0.043395353618421006,2.1124979440789473,-0.020768571820175417,135.0,0.5000000000000002
dsads,LR,APS,sparse_checks,0.5,0.8901583059210527,7.058972382127193,0.029360608552631562,0.0004290021929824337,0.01645182291666665,-0.000364240679824546,265.078125,0.014887152777777756
dsads,LR,APS,uncorrected,0.5,0.8916135553728071,7.116544339364035,0.028222313596491213,0.0018842516447368125,0.07402378015350877,-0.0015025356359648898,241.296875,0.08869357638888883
dsads,LR,LAC,fixed_25,0.5,0.9001079358552632,5.788345668859649,0.03026247258771927,-0.0002172423245614029,0.40695038377192977,0.0037438322368420858,67.5,0.7500000000000004
dsads,LR,LAC,fixed_50,0.5,0.8996912691885965,5.490506784539473,0.028319627192982425,-0.0006339089912280702,0.10911149945175438,0.0018009868421052407,135.0,0.5000000000000002
dsads,LR,LAC,fixed_75,0.5,0.8998653371710527,5.4133754797149125,0.027501370614035073,-0.00045984100877193734,0.031980194627192975,0.0009827302631578896,202.5,0.2500000000000001
dsads,LR,LAC,full_reference,0.5,0.9003251781798246,5.381395285087719,0.026518640350877178,0.0,0.0,0.0,270.0,0.0
dsads,LR,LAC,horizon,0.1,0.9002957099780702,5.380534882127193,0.026536115679824543,-2.9468201754388786e-05,-0.0008604029605263184,1.7475328947371815e-05,269.15625,0.0029947916666666374
dsads,LR,LAC,horizon,0.25,0.9004118695175439,5.386543654057018,0.02650013706140349,8.669133771928517e-05,0.00514836896929823,-1.8503289473679743e-05,267.265625,0.008767361111111075
dsads,LR,LAC,horizon,0.5,0.9016505619517545,5.444364377741229,0.025899808114035066,0.0013253837719298068,0.06296909265350874,-0.0006188322368420938,260.125,0.03170572916666661
dsads,LR,LAC,horizon,1.0,0.9059679961622807,5.653776384320176,0.02355160361842104,0.005642817982456097,0.2723810992324561,-0.0029670367324561154,237.390625,0.10772569444444437
dsads,LR,LAC,hypergeom,0.1,0.9002994791666667,5.3817297149122805,0.026542968749999986,-2.5699013157894973e-05,0.0003344298245614001,2.4328399122807248e-05,269.78125,0.0007378472222222094
dsads,LR,LAC,hypergeom,0.25,0.9003988486842106,5.385945723684211,0.026481291118421037,7.367050438595284e-05,0.004550438596491205,-3.734923245613326e-05,269.078125,0.0029947916666666283
dsads,LR,LAC,hypergeom,0.5,0.9016149259868422,5.441075932017544,0.025859032346491215,0.0012897478070175114,0.05968064692982453,-0.0006596080043859516,263.90625,0.019249131944444414
dsads,LR,LAC,hypergeom,1.0,0.9059590871710528,5.648042420504386,0.023602658991228057,0.005633908991228016,0.2666471354166666,-0.0029159813596490937,247.375,0.0745008680555555
dsads,LR,LAC,martingale,0.1,0.9003409402412281,5.3829125548245615,0.026502878289473668,1.576206140350625e-05,0.0015172697368421033,-1.576206140350625e-05,269.953125,0.0001953125
dsads,LR,LAC,martingale,0.25,0.9003947368421052,5.384524396929825,0.026472382127192964,6.955866228069063e-05,0.003129111842105256,-4.625822368420312e-05,269.71875,0.0008680555555555405
dsads,LR,LAC,martingale,0.5,0.9010773026315789,5.4168160635964915,0.02606702302631577,0.0007521244517543686,0.0354207785087719,-0.00045161732456138907,267.453125,0.007443576388888866
dsads,LR,LAC,martingale,1.0,0.9048135964912282,5.599619311951755,0.02414747807017543,0.004488418311403469,0.21822402686403508,-0.0023711622807017297,257.71875,0.03812934027777774
dsads,LR,LAC,midpoint,0.5,0.9002086759868422,5.382769325657895,0.026723889802631563,-0.00011650219298245764,0.0013740405701754294,0.00020524945175438616,260.125,0.03170572916666661
dsads,LR,LAC,no_intersection,0.5,0.9016964775219299,5.442789542214912,0.025786732456140334,0.0013712993421052336,0.06139425712719295,-0.000731907894736825,263.390625,0.0202690972222222
dsads,LR,LAC,one_look_50,0.5,0.9341341145833334,7.908086965460527,0.01392509594298245,0.03380893640350871,2.5266916803728074,-0.01259354440789471,135.0,0.5000000000000002
dsads,LR,LAC,sparse_checks,0.5,0.9004594983552632,5.38967345120614,0.026467927631578927,0.00013432017543858938,0.008278166118421044,-5.071271929824076e-05,265.15625,0.014930555555555537
dsads,LR,LAC,uncorrected,0.5,0.9015025356359649,5.446437431469298,0.026148231907894715,0.0011773574561403312,0.06504214638157892,-0.00037040844298244334,245.328125,0.07641059027777773
dsads,MR,APS,fixed_25,0.5,0.8969445586622807,5.3632843338815785,0.024036800986842074,0.0034488075657894595,0.18684450383771928,0.001852042214912256,67.5,0.7500000000000004
dsads,MR,APS,fixed_50,0.5,0.8953056469298246,5.259979440789474,0.02282997532894734,0.0018098958333333161,0.08353961074561402,0.0006452165570175329,135.0,0.5000000000000002
dsads,MR,APS,fixed_75,0.5,0.8944168037280702,5.201139665570175,0.02196546052631576,0.0009210526315789501,0.024699835526315782,-0.00021929824561403767,202.5,0.2500000000000001
dsads,MR,APS,full_reference,0.5,0.8934957510964913,5.17643983004386,0.0221847587719298,0.0,0.0,0.0,270.0,0.0
dsads,MR,APS,horizon,0.1,0.893596833881579,5.179063527960526,0.02216968201754383,0.00010108278508771183,0.00262369791666665,-1.5076754385962111e-05,268.59375,0.004470486111111075
dsads,MR,APS,horizon,0.25,0.8943105811403509,5.199345874451755,0.021861293859649092,0.0008148300438596229,0.022906044407894705,-0.00032346491228068294,263.75,0.02003038194444442
dsads,MR,APS,horizon,0.5,0.8993386787280703,5.312664816337719,0.01864925986842103,0.0058429276315789015,0.13622498629385962,-0.0035354989035087376,244.953125,0.08157552083333329
dsads,MR,APS,horizon,1.0,0.9112592516447369,5.5880194627192985,0.011503563596491196,0.01776350054824557,0.41157963267543857,-0.010681195175438567,201.546875,0.22986111111111107
dsads,MR,APS,hypergeom,0.1,0.8935745614035089,5.178108552631579,0.022146381578947345,7.881030701753885e-05,0.0016687225877192844,-3.837719298245056e-05,269.546875,0.0012803819444444156
dsads,MR,APS,hypergeom,0.25,0.894184141995614,5.194789953399123,0.021888363486842078,0.0006883908991227744,0.018350123355263127,-0.0002963952850877001,266.84375,0.009852430555555531
dsads,MR,APS,hypergeom,0.5,0.8985598273026316,5.297521244517544,0.019178316885964886,0.005064076206140308,0.12108141447368419,-0.0030064418859648864,253.453125,0.05310329861111107
dsads,MR,APS,hypergeom,1.0,0.9113000274122807,5.588871299342105,0.011475466008771895,0.01780427631578941,0.4124314692982456,-0.010709292763157862,217.03125,0.17447916666666663
dsads,MR,APS,martingale,0.1,0.893499177631579,5.176526864035088,0.0221847587719298,3.4265350877193093e-06,8.703399122806875e-05,0.0,269.96875,8.680555555555e-05
dsads,MR,APS,martingale,0.25,0.8938185307017544,5.185871025219298,0.022081962719298222,0.00032277960526313186,0.009431195175438572,-0.00010279605263156597,268.734375,0.0036675347222221936
dsads,MR,APS,martingale,0.5,0.8969435307017544,5.264728961074562,0.02042660361842103,0.003447779605263114,0.08828913103070171,-0.0017581551535087452,261.8125,0.024479166666666632
dsads,MR,APS,martingale,1.0,0.9093122944078947,5.55608826754386,0.01314384594298243,0.015816543311403464,0.3796484375,-0.009040912828947341,237.15625,0.10238715277777774
dsads,MR,APS,midpoint,0.5,0.8938712993421053,5.186920915570175,0.02202439692982454,0.00037554824561403114,0.010481085526315779,-0.000160361842105266,244.953125,0.08157552083333329
dsads,MR,APS,no_intersection,0.5,0.8988322368421053,5.302338952850877,0.018968612938596467,0.005336485745613986,0.1258991228070175,-0.003216145833333306,251.296875,0.05944010416666663
dsads,MR,APS,one_look_50,0.5,0.9376665296052631,6.423579015899123,0.0036557702850876844,0.04417077850877187,1.2471391858552632,-0.018528988486842077,135.0,0.5000000000000002
dsads,MR,APS,sparse_checks,0.5,0.8956568667763158,5.232277275219299,0.021129728618421023,0.002161115679824533,0.05583744517543857,-0.0010550301535087565,256.9375,0.0407986111111111
dsads,MR,APS,uncorrected,0.5,0.9001798930921052,5.329635074013158,0.018013980263157873,0.006684141995613997,0.15319524396929823,-0.0041707785087719065,221.609375,0.15290798611111106
dsads,MR,LAC,fixed_25,0.5,0.8840522203947369,3.0287160773026316,0.04479063870614032,0.002663103070175417,0.23494791666666665,0.0005283717105263064,67.5,0.7500000000000004
dsads,MR,LAC,fixed_50,0.5,0.8820202850877192,2.8663983689692984,0.044725191885964875,0.0006311677631578856,0.07263020833333331,0.0004629248903508682,135.0,0.5000000000000002
dsads,MR,LAC,fixed_75,0.5,0.8813990542763157,2.8222046326754384,0.04451445997807015,9.936951754365689e-06,0.028436472039473658,0.00025219298245614035,202.5,0.2500000000000001
dsads,MR,LAC,full_reference,0.5,0.8813891173245614,2.793768160635965,0.04426226699561401,0.0,0.0,0.0,270.0,0.0
dsads,MR,LAC,horizon,0.1,0.8814442845394737,2.7954653234649123,0.044213952850877175,5.516721491227276e-05,0.0016971628289473612,-4.831414473683577e-05,268.96875,0.0032769097222221937
dsads,MR,LAC,horizon,0.25,0.8835522889254386,2.818075315241228,0.04227521929824559,0.002163171600877168,0.024307154605263115,-0.0019870476973683987,263.828125,0.0200520833333333
dsads,MR,LAC,horizon,0.5,0.8903268914473683,2.9221484374999998,0.03691577576754384,0.008937774122806972,0.12838027686403505,-0.007346491228070149,244.453125,0.0843098958333333
dsads,MR,LAC,horizon,1.0,0.9036502878289473,3.199996916118421,0.027974917763157872,0.022261170504385915,0.40622875548245607,-0.016287349232456103,201.109375,0.23161892361111108
dsads,MR,LAC,hypergeom,0.1,0.8814072779605263,2.7944524396929826,0.04424581962719296,1.8160635964913224e-05,0.0006842790570175375,-1.6447368421051672e-05,269.578125,0.0014539930555555376
dsads,MR,LAC,hypergeom,0.25,0.8830736019736842,2.811164679276316,0.04272615131578945,0.0016844846491227776,0.017396518640350838,-0.0015361156798245376,266.765625,0.010329861111111078
dsads,MR,LAC,hypergeom,0.5,0.8902669270833333,2.9133240816885966,0.036814350328947344,0.008877809758771888,0.11955592105263153,-0.0074479166666666366,252.484375,0.05707465277777775
dsads,MR,LAC,hypergeom,1.0,0.9041313733552632,3.200658922697368,0.027488349780701738,0.022742256030701704,0.4068907620614035,-0.016773917214912244,216.25,0.17873263888888885
dsads,MR,LAC,martingale,0.1,0.8813891173245614,2.793768160635965,0.04426226699561401,0.0,0.0,0.0,270.0,0.0
dsads,MR,LAC,martingale,0.25,0.8822916666666667,2.8020829906798244,0.04338747258771928,0.0009025493421052432,0.00831483004385963,-0.0008747944078947172,268.96875,0.0029947916666666374
dsads,MR,LAC,martingale,0.5,0.8878937088815789,2.8768325109649124,0.03869414747807015,0.0065045915570175,0.08306435032894732,-0.005568119517543827,261.890625,0.024370659722222195
dsads,MR,LAC,martingale,1.0,0.9030705180921053,3.1679135827850877,0.028133223684210503,0.021681400767543806,0.37414542214912283,-0.016129043311403475,237.46875,0.10219184027777774
dsads,MR,LAC,midpoint,0.5,0.8794962993421053,2.7859200246710527,0.046152343749999984,-0.0018928179824561336,-0.007848135964912272,0.0018900767543859579,244.453125,0.0843098958333333
dsads,MR,LAC,no_intersection,0.5,0.890043516995614,2.9128810307017545,0.037136101973684194,0.008654399671052589,0.11911287006578943,-0.007126165021929788,249.859375,0.06529947916666665
dsads,MR,LAC,one_look_50,0.5,0.9241927083333333,4.103478618421053,0.018017406798245594,0.04280359100877189,1.3097104577850878,-0.026244860197368384,135.0,0.5000000000000002
dsads,MR,LAC,sparse_checks,0.5,0.8852802905701754,2.8417513020833334,0.04085012335526314,0.0038911732456140095,0.0479831414473684,-0.003412143640350851,255.734375,0.045768229166666646
dsads,MR,LAC,uncorrected,0.5,0.8896391858552631,2.930981016995614,0.03771861293859647,0.008250068530701711,0.13721285635964908,-0.006543654057017516,220.53125,0.15720486111111104
har,IT,APS,fixed_25,0.5,0.8991348028896897,3.526608169957057,0.03527796841352202,-0.0007423499189136952,0.015167886771311045,0.002461416161722608,112.5,0.7500000000000004
har,IT,APS,fixed_50,0.5,0.8995379584429904,3.51579853299055,0.033536364774520384,-0.0003391943656130629,0.004358249804804243,0.0007198125227209668,225.0,0.5000000000000002
har,IT,APS,fixed_75,0.5,0.8997394978267231,3.5122562234335954,0.03303483979430047,-0.00013765498188031162,0.0008159402478494087,0.00021828754250106673,337.5,0.2500000000000001
har,IT,APS,full_reference,0.5,0.8998771528086034,3.5114402831857463,0.03281655225179941,0.0,0.0,0.0,450.0,0.0
har,IT,APS,horizon,0.1,0.902422378468143,3.5310447762473682,0.031337620276842025,0.0025452256595394785,0.019604493061622177,-0.0014789319749573665,421.7,0.04151041666666662
har,IT,APS,horizon,0.25,0.9111045130993299,3.601379765415058,0.02656695486307914,0.011227360290726459,0.0899394822293118,-0.006249597388720238,340.95,0.17906249999999999
har,IT,APS,horizon,0.5,0.9244701039008031,3.7239741318180437,0.019756516651971767,0.024592951092199486,0.21253384863229738,-0.013060035599827614,218.8,0.41203125
har,IT,APS,horizon,1.0,0.9466575377101614,3.9443361146217923,0.010624567521555267,0.0467803849015578,0.43289583143604643,-0.022191984730244117,113.3625,0.6535416666666668
har,IT,APS,hypergeom,0.1,0.9022652730098524,3.5298302259063132,0.031440572419753864,0.00238812020124891,0.018389942720566967,-0.0013759798320455284,431.7125,0.025585937499999968
har,IT,APS,hypergeom,0.25,0.9111947056098287,3.602696638793095,0.02646855823800289,0.011317552801225261,0.09125635560734882,-0.006347994013796487,369.6625,0.1302083333333333
har,IT,APS,hypergeom,0.5,0.925587218598018,3.732947728707057,0.019062462861973682,0.025710065789414444,0.22150744552131074,-0.013754089389825698,255.0,0.3377994791666667
har,IT,APS,hypergeom,1.0,0.948865417926703,3.9642936372888378,0.009620185425936793,0.04898826511809933,0.4528533541030913,-0.02319636682586259,138.7875,0.5835286458333333
har,IT,APS,martingale,0.1,0.9017886107921924,3.5263109090545988,0.031717732942280634,0.0019114579835889658,0.014870625868852554,-0.0010988193095187622,438.4125,0.014518229166666636
har,IT,APS,martingale,0.25,0.910542013168644,3.597814351354908,0.02691774418783288,0.010664860360040499,0.08637406816916196,-0.005898808063966498,392.7625,0.08416666666666663
har,IT,APS,martingale,0.5,0.9245955343281747,3.7265171765918654,0.019768362785056885,0.02471838151957109,0.21507689340611943,-0.013048189466742495,289.1,0.25580729166666666
har,IT,APS,martingale,1.0,0.9521305456497687,3.9959306385938946,0.00842413168275036,0.05225339284116497,0.48449035540814844,-0.024392420569049025,160.1,0.51953125
har,IT,APS,midpoint,0.5,0.8957388551047016,3.4832475842615547,0.035519336371651854,-0.004138297703901723,-0.028192698924191403,0.0027027841198524276,218.8,0.41203125
har,IT,APS,no_intersection,0.5,0.9250159251338277,3.7288424275909704,0.01946988679977606,0.02513877232522416,0.21740214440522423,-0.01334666545202332,232.125,0.38523437499999996
har,IT,APS,one_look_50,0.5,0.9325896491811871,3.8114058331412726,0.016747017554612758,0.032712496372583603,0.2999655499555269,-0.01606953469718662,225.0,0.5000000000000002
har,IT,APS,sparse_checks,0.5,0.9185278454020747,3.670184256173293,0.0229048408075564,0.018650692593471137,0.15874397298754692,-0.009911711444242978,237.9375,0.3601562500000001
har,IT,APS,uncorrected,0.5,0.9229500650313097,3.7128979494746286,0.02075977296079119,0.02307291222270618,0.20145766628888268,-0.012056779291008185,156.7625,0.5159244791666667
har,IT,LAC,fixed_25,0.5,0.9010666655985756,1.0689031345255449,0.04581362884948961,0.0003780927306321268,0.027382711813497385,-0.00010495788017815542,112.5,0.7500000000000004
har,IT,LAC,fixed_50,0.5,0.9010789494690401,1.0490192605518545,0.04557712727011075,0.0003903766010965958,0.007498837839806933,-0.0003414594595570221,225.0,0.5000000000000002
har,IT,LAC,fixed_75,0.5,0.9008734861387254,1.044421001604854,0.04592233559952415,0.00018491327078200837,0.002900578892806698,3.748869856379329e-06,337.5,0.2500000000000001
har,IT,LAC,full_reference,0.5,0.9006885728679435,1.0415204227120476,0.04591858672966777,0.0,0.0,0.0,450.0,0.0
har,IT,LAC,horizon,0.1,0.9148589340296169,1.080463168562793,0.03853320839634267,0.014170361161673367,0.03894274585074549,-0.007385378333325073,286.3,0.275390625
har,IT,LAC,horizon,0.25,0.934685081980511,1.1581974351148345,0.027086626267517823,0.03399650911256734,0.11667701240278706,-0.01883196046214993,154.8625,0.5518359374999999
har,IT,LAC,horizon,0.5,0.9518838608619761,1.2745826824145008,0.01725274288189824,0.051195287994032404,0.23306225970245334,-0.028665843847769507,93.8125,0.6985807291666667
har,IT,LAC,horizon,1.0,0.9619590170931648,1.43153945658947,0.011437258929426767,0.06127044422522115,0.3900190338774225,-0.03448132780024098,73.0,0.75609375
har,IT,LAC,hypergeom,0.1,0.914998648241367,1.080486426829165,0.03847944425424736,0.01431007537342343,0.03896600411711757,-0.0074391424754203855,317.325,0.21730468749999995
har,IT,LAC,hypergeom,0.25,0.936140898667253,1.1630340326999793,0.026307026517381354,0.03545232579930944,0.121513609987932,-0.0196115602122864,185.1125,0.4780078125000001
har,IT,LAC,hypergeom,0.5,0.9542421252521543,1.2897329973915532,0.016001693887674234,0.05355355238421074,0.248212574679506,-0.029916892841993514,116.7625,0.6308463541666668
har,IT,LAC,hypergeom,1.0,0.9649724662568712,1.4712037034149332,0.009872479123940764,0.06428389338892751,0.429683280702886,-0.03604610760572699,91.4125,0.695625
har,IT,LAC,martingale,0.1,0.9138491351318625,1.0774854282899604,0.03911557724765941,0.013160562263918981,0.03596500557791284,-0.006803009482008338,346.7875,0.1519661458333333
har,IT,LAC,martingale,0.25,0.9359454052696362,1.1633556649374177,0.026251395605390318,0.03525683240169252,0.12183524222537052,-0.019667191124277436,215.225,0.39328125
har,IT,LAC,martingale,0.5,0.9556757671290526,1.3032015130603063,0.015229998182294011,0.05498719426110884,0.2616810903482591,-0.030688588547373736,134.275,0.5675520833333334
har,IT,LAC,martingale,1.0,0.9677191643480276,1.5024806026546413,0.008424601606625205,0.0670305914800839,0.460960179942594,-0.03749398512304255,102.9625,0.6473046875
har,IT,LAC,midpoint,0.5,0.8975815677852311,1.028412254578358,0.04563316981360963,-0.003107005082712296,-0.013108168133689481,-0.0002854169160581386,93.8125,0.6985807291666667
har,IT,LAC,no_intersection,0.5,0.951605806454923,1.2716662617630692,0.01739438529112021,0.050917233586979346,0.2301458390510217,-0.028524201438547538,95.0125,0.6960677083333333
har,IT,LAC,one_look_50,0.5,0.9316909030264423,1.19938364679358,0.029201720743088064,0.031002330158498657,0.1578632240815324,-0.016716865986579687,225.0,0.5000000000000002
har,IT,LAC,sparse_checks,0.5,0.9488380290299857,1.2519041554583672,0.018943108536144705,0.04814945616204206,0.21038373274631988,-0.026975478193523042,92.525,0.7013281250000001
har,IT,LAC,uncorrected,0.5,0.9482455069618416,1.2539471629663408,0.019324393622678158,0.04755693409389794,0.21242674025429328,-0.026594193106989593,70.1625,0.7442708333333334
har,LR,APS,fixed_25,0.5,0.9039928222428496,1.9537201290461195,0.036268255075205015,0.00039331106983389537,0.024294228875142165,0.0011817485923124314,112.5,0.7500000000000004
har,LR,APS,fixed_50,0.5,0.9039748501649935,1.937328223333494,0.03544242657652672,0.0003753389919778641,0.007902323162516482,0.0003559200936341384,225.0,0.5000000000000002
har,LR,APS,fixed_75,0.5,0.9034283513399053,1.9310733735241825,0.035310880731203934,-0.00017115983311020617,0.00164747335320504,0.0002243742483113469,337.5,0.2500000000000001
har,LR,APS,full_reference,0.5,0.9035995111730155,1.9294259001709773,0.03508650648289258,0.0,0.0,0.0,450.0,0.0
har,LR,APS,horizon,0.1,0.907779323675813,1.952898834737661,0.03294296121297982,0.004179812502797433,0.02347293456668359,-0.0021435452699127464,411.55,0.057513020833333296
har,LR,APS,horizon,0.25,0.9196171393444171,2.0236915533981645,0.026975399341926942,0.016017628171401486,0.09426565322718712,-0.008111107140965617,309.475,0.23705729166666664
har,LR,APS,horizon,0.5,0.9372329023865301,2.1532500945493904,0.01882341418093803,0.03363339121351445,0.22382419437841267,-0.016263092301954534,188.6375,0.4853776041666667
har,LR,APS,horizon,1.0,0.9572224842248549,2.3749824691099324,0.011399439580851186,0.053622973051839086,0.44555656893895523,-0.02368706690204138,94.8375,0.7023697916666668
har,LR,APS,hypergeom,0.1,0.9076651800495167,1.952212203051341,0.03295859323816042,0.004065668876501049,0.02278630288036328,-0.0021279132447321334,424.5375,0.03710937499999996
har,LR,APS,hypergeom,0.25,0.9199796624561192,2.0256650882325613,0.026758309103166074,0.016380151283103512,0.09623918806158364,-0.008328197379726482,340.025,0.18260416666666662
har,LR,APS,hypergeom,0.5,0.9384513409969135,2.159552557516714,0.018154746036424974,0.03485182982389789,0.2301266573457364,-0.01693176044646759,223.5,0.4056640625
har,LR,APS,hypergeom,1.0,0.9599597928522382,2.403162142714789,0.010231636523160332,0.05636028167922233,0.4737362425438113,-0.024854869959732236,118.425,0.6347786458333334
har,LR,APS,martingale,0.1,0.9071587288711966,1.948881064146282,0.033186650772189304,0.0035592176981809253,0.01945516397530448,-0.001899855710703264,433.65,0.0215364583333333
har,LR,APS,martingale,0.25,0.9185149885257645,2.017339701396091,0.027573535119507938,0.014915477352748844,0.08791380122511376,-0.007512971363384627,367.45,0.12283854166666663
har,LR,APS,martingale,0.5,0.9388670573828827,2.1638157203356108,0.01801283151661496,0.03526754620986696,0.23438982016463292,-0.017073674966277604,254.65,0.32817708333333334
har,LR,APS,martingale,1.0,0.961943945848812,2.427537016584351,0.009469925163440585,0.05834443467579621,0.4981111164133733,-0.025616581319451985,136.6,0.5752083333333334
har,LR,APS,midpoint,0.5,0.8952059369916955,1.8847407533762595,0.03950456517628752,-0.008393574181320067,-0.044685146794717925,0.0044180586933949125,188.6375,0.4853776041666667
har,LR,APS,no_intersection,0.5,0.937193878851465,2.153875584953609,0.018874305782062412,0.033594367678449324,0.22444968478263144,-0.016212200700830147,199.5875,0.46266927083333337
har,LR,APS,one_look_50,0.5,0.936735918399051,2.1913121967627998,0.020104752951136413,0.03313640722603529,0.2618862965918224,-0.014981753531756146,225.0,0.5000000000000002
har,LR,APS,sparse_checks,0.5,0.9318699935655268,2.107997297139891,0.021278267877062326,0.028270482392511075,0.17857139696891347,-0.013808238605830235,200.7125,0.45320312500000015
har,LR,APS,uncorrected,0.5,0.9348503520568202,2.139820414100397,0.020188951794245343,0.03125084088380458,0.21039451392941924,-0.014897554688647214,135.075,0.5777604166666667
har,LR,LAC,fixed_25,0.5,0.9072261184869664,1.0922134726369317,0.03457554383714767,0.00015904284856183695,0.015341176235504348,0.0018726412403692176,112.5,0.7500000000000004
har,LR,LAC,fixed_50,0.5,0.9074464743674907,1.0829988924120164,0.03328302946836562,0.00037939872908604824,0.006126596010588944,0.000580126871587173,225.0,0.5000000000000002
har,LR,LAC,fixed_75,0.5,0.9072418247193418,1.0789525941981932,0.03291574666663446,0.00017474908093706418,0.0020802977967658855,0.0002128440698560047,337.5,0.2500000000000001
har,LR,LAC,full_reference,0.5,0.9070670756384047,1.0768722964014275,0.032702902596778445,0.0,0.0,0.0,450.0,0.0
har,LR,LAC,horizon,0.1,0.9215019167672479,1.116843141152032,0.025884608592703813,0.014434841128843207,0.03997084475060477,-0.006818294004074608,310.3,0.2299348958333333
har,LR,LAC,horizon,0.25,0.942079104469722,1.1961940719345676,0.018040245529502123,0.03501202883131723,0.11932177553314023,-0.014662657067276307,162.4125,0.5371223958333334
har,LR,LAC,horizon,0.5,0.9600673481664531,1.310999076515526,0.013001496247335573,0.053000272528048356,0.23412678011409868,-0.01970140634944286,89.7,0.7128776041666668
har,LR,LAC,horizon,1.0,0.9722680878680017,1.5043518256893358,0.009386923710782237,0.0652010122295967,0.42747952928790833,-0.023315978885996198,60.4,0.7907421875
har,LR,LAC,hypergeom,0.1,0.9214035638444239,1.1163353745777904,0.02592370280577217,0.014336488206019234,0.03946307817636294,-0.006779199791006251,341.5,0.1763020833333333
har,LR,LAC,hypergeom,0.25,0.9434131344982171,1.199254675139995,0.01739869130578251,0.036346058859812375,0.12238237873856767,-0.015304211290995918,193.125,0.4615234375
har,LR,LAC,hypergeom,0.5,0.9626681348809416,1.3260001624915716,0.01218545696826042,0.05560105924253676,0.2491278660901442,-0.020517445628518018,112.3125,0.64484375
har,LR,LAC,hypergeom,1.0,0.9757321579468677,1.5440347649939647,0.008278993805039577,0.06866508230846291,0.46716246859253757,-0.02442390879173886,76.65,0.7339713541666668
har,LR,LAC,martingale,0.1,0.9199589233032743,1.1121604155641494,0.02658416615878721,0.012891847664869616,0.035288119162722016,-0.0061187364379912184,369.4375,0.11723958333333329
har,LR,LAC,martingale,0.25,0.9429768496750973,1.1988889845079873,0.017470762451920495,0.03590977403669249,0.12201668810655981,-0.015232140144857931,223.925,0.37635416666666666
har,LR,LAC,martingale,0.5,0.9646089415174882,1.3412721273122346,0.011741562383932678,0.05754186587908338,0.2643998309108072,-0.020961340212845757,129.3125,0.5820572916666668
har,LR,LAC,martingale,1.0,0.9792649355393943,1.594389134896141,0.007023083360900767,0.07219785990098934,0.5175168384947137,-0.025679819235877668,83.425,0.7029687500000001
har,LR,LAC,midpoint,0.5,0.9059628905846319,1.0726334252430823,0.03267332267436607,-0.0011041850537728728,-0.004238871158345364,-2.9579922412373306e-05,89.7,0.7128776041666668
har,LR,LAC,no_intersection,0.5,0.9597574401815686,1.3079950807429035,0.013106549600395345,0.05269036454316377,0.23112278434147632,-0.019596352996383088,91.4625,0.7085677083333334
