dataset,score,baseline,metric,difference,ci_low,ci_high,subjects
dsads,LAC,one_look_50,delta_coverage,-0.038371482090643255,-0.05440538194444443,-0.026227955957602314,8
dsads,LAC,one_look_50,delta_size,-2.3320984100877196,-2.5447574213039106,-2.122861410932931,8
dsads,LAC,one_look_50,delta_shortfall,0.020684621710526305,0.008902432268823087,0.03401343201754383,8
dsads,LAC,one_look_50,queried,122.16666666666666,119.59895833333333,125.01041666666666,8
dsads,LAC,one_look_50,saving,-0.45808015046296324,-0.4673829933449076,-0.44972855179398175,8
dsads,LAC,uncorrected,coverage,0.00012495431286545233,-0.0003311175073099776,0.0007130619517543707,8
dsads,LAC,uncorrected,set_size,-0.014814967105263033,-0.024058596605445688,-0.004895947551169566,8
dsads,LAC,uncorrected,shortfall,-0.00024077119883040817,-0.0008086622807017541,0.00020170869883040976,8
dsads,LAC,uncorrected,delta_coverage,0.00012495431286549483,-0.0003311175073099458,0.0007130619517543868,8
dsads,LAC,uncorrected,delta_size,-0.01481496710526315,-0.024058596605445903,-0.004895947551169575,8
dsads,LAC,uncorrected,delta_shortfall,-0.0002407711988304093,-0.0008086622807017523,0.00020170869883040998,8
dsads,LAC,uncorrected,queried,16.015625,14.16393229166666,17.807421875000003,8
dsads,LAC,uncorrected,saving,-0.048430266203703685,-0.05354844835069441,-0.04311704282407406,8
dsads,LAC,no_intersection,coverage,9.171692251459806e-05,3.723501461987133e-05,0.00014368889345757366,8
dsads,LAC,no_intersection,set_size,0.005092744883041178,0.003048131396199305,0.007123683639437012,8
dsads,LAC,no_intersection,shortfall,-3.723501461988575e-05,-8.532072368420893e-05,6.1677631578891615e-06,8
dsads,LAC,no_intersection,delta_coverage,9.171692251462238e-05,3.723501461988311e-05,0.00014368889345760485,8
dsads,LAC,no_intersection,delta_size,0.005092744883040946,0.0030481313961988454,0.007123683639437151,8
dsads,LAC,no_intersection,delta_shortfall,-3.723501461988811e-05,-8.532072368421713e-05,6.167763157890937e-06,8
dsads,LAC,no_intersection,queried,-3.3281250000000036,-3.6796875000000178,-2.9869791666666536,8
dsads,LAC,no_intersection,saving,0.011639178240740728,0.010687934027777762,0.012503616898148141,8
dsads,LAC,sparse_checks,coverage,0.0021606588084795014,0.001214135599415203,0.003182808502375647,8
dsads,LAC,sparse_checks,set_size,0.04861670778508792,0.04377071054915948,0.054707376758954575,8
dsads,LAC,sparse_checks,shortfall,-0.0015759777046783663,-0.0026620751096491247,-0.0005929047880116978,8
dsads,LAC,sparse_checks,delta_coverage,0.002160658808479517,0.001214135599415187,0.003182808502375708,8
dsads,LAC,sparse_checks,delta_size,0.048616707785087705,0.04377071054915935,0.05470737675895467,8
dsads,LAC,sparse_checks,delta_shortfall,-0.0015759777046783579,-0.002662075109649117,-0.0005929047880116943,8
dsads,LAC,sparse_checks,queried,-6.026041666666661,-6.903710937500006,-5.132812499999986,8
dsads,LAC,sparse_checks,saving,0.02041377314814813,0.017125922309027753,0.023651077835648127,8
dsads,LAC,midpoint,coverage,0.004259754203216337,0.0021060626827484608,0.0066491913377193235,8
dsads,LAC,midpoint,set_size,0.0736531432748539,0.06081288834064341,0.08511855811403524,8
dsads,LAC,midpoint,shortfall,-0.003482958698830414,-0.00591534173976609,-0.0012571814464546836,8
dsads,LAC,midpoint,delta_coverage,0.004259754203216346,0.002106062682748512,0.006649191337719263,8
dsads,LAC,midpoint,delta_size,0.07365314327485378,0.06081288834064326,0.08511855811403507,8
dsads,LAC,midpoint,delta_shortfall,-0.0034829586988303907,-0.005915341739766056,-0.0012571814464546682,8
dsads,LAC,midpoint,queried,0.0,0.0,0.0,8
dsads,LAC,midpoint,saving,0.0,0.0,0.0,8
dsads,APS,hypergeom,coverage,0.00043208607456136916,0.0003113264117324377,0.0005658437271563849,8
dsads,APS,hypergeom,set_size,0.012730034722222339,0.009758020947551594,0.015657437865497448,8
dsads,APS,hypergeom,shortfall,-0.0002981085526315805,-0.00042512449744152783,-0.00018240302905701684,8
dsads,APS,hypergeom,delta_coverage,0.0004320860745614054,0.00031132641173246145,0.000565843727156431,8
dsads,APS,hypergeom,delta_size,0.012730034722222235,0.009758020947551186,0.01565743786549709,8
dsads,APS,hypergeom,delta_shortfall,-0.0002981085526315801,-0.00042512449744152,-0.00018240302905702063,8
dsads,APS,hypergeom,queried,-5.416666666666661,-5.752604166666661,-5.117187499999989,8
dsads,APS,hypergeom,saving,0.01788194444444443,0.01673900462962961,0.01912986472800925,8
dsads,APS,martingale,coverage,0.0012828947368421217,0.001043951023391858,0.001539427997076001,8
dsads,APS,martingale,set_size,0.03590700383771894,0.030798496893274185,0.04172366136695882,8
dsads,APS,martingale,shortfall,-0.0009420687134502942,-0.0012804019325657896,-0.0005960914656432726,8
dsads,APS,martingale,delta_coverage,0.0012828947368421018,0.0010439510233918152,0.0015394279970760163,8
dsads,APS,martingale,delta_size,0.035907003837719303,0.030798496893274865,0.04172366136695906,8
dsads,APS,martingale,delta_shortfall,-0.0009420687134502882,-0.0012804019325657863,-0.0005960914656432722,8
dsads,APS,martingale,queried,-10.192708333333325,-10.83854166666666,-9.619791666666657,8
dsads,APS,martingale,saving,0.03390480324074073,0.0318070023148148,0.03634982638888889,8
dsads,APS,full_reference,coverage,0.0029247761330409155,0.0024181058114034065,0.00346125730994154,8
dsads,APS,full_reference,set_size,0.08373503746345057,0.07790775767543856,0.0896927311769012,8
dsads,APS,full_reference,shortfall,-0.0019270833333333342,-0.0026704187225877196,-0.0011490171555190052,8
dsads,APS,full_reference,delta_coverage,0.002924776133040901,0.0024181058114034733,0.003461257309941488,8
dsads,APS,full_reference,delta_size,0.08373503746345026,0.07790775767543859,0.08969273117690055,8
dsads,APS,full_reference,delta_shortfall,-0.0019270833333333071,-0.0026704187225876906,-0.0011490171555189846,8
dsads,APS,full_reference,queried,-14.270833333333332,-15.468750000000007,-13.223958333333336,8
dsads,APS,full_reference,saving,0.04607204861111106,0.04237539785879624,0.0503870081018518,8
dsads,APS,fixed_25,coverage,-0.0015979075292398004,-0.003367141812865515,-0.0001595337627924423,8
dsads,APS,fixed_25,set_size,-0.20358609740497047,-0.2621501650447725,-0.1571091465643275,8
dsads,APS,fixed_25,shortfall,-0.0025572231359649025,-0.0036400110791301094,-0.0015759777046783503,8
dsads,APS,fixed_25,delta_coverage,-0.0015979075292397846,-0.0033671418128655077,-0.0001595337627924193,8
dsads,APS,fixed_25,delta_size,-0.20358609740497077,-0.2621501650447734,-0.15710914656432748,8
dsads,APS,fixed_25,delta_shortfall,-0.0025572231359648734,-0.003640011079130073,-0.0015759777046783286,8
dsads,APS,fixed_25,queried,188.22916666666666,187.03125,189.27604166666669,8
dsads,APS,fixed_25,saving,-0.7039279513888894,-0.7076246021412042,-0.6996129918981486,8
dsads,APS,fixed_50,coverage,0.0011402366593566693,0.0003193530701753322,0.00194752832602324,8
dsads,APS,fixed_50,set_size,-0.020023300438596348,-0.035484863281249786,-0.006575909173976132,8
dsads,APS,fixed_50,shortfall,-0.00216408534356725,-0.0030527001096491216,-0.0013127055921052645,8
dsads,APS,fixed_50,delta_coverage,0.001140236659356703,0.0003193530701754222,0.0019475283260233635,8
dsads,APS,fixed_50,delta_size,-0.020023300438596497,-0.03548486328125002,-0.006575909173976627,8
dsads,APS,fixed_50,delta_shortfall,-0.0021640853435672216,-0.0030527001096490826,-0.0013127055921052359,8
dsads,APS,fixed_50,queried,120.72916666666667,119.53125,121.77604166666667,8
dsads,APS,fixed_50,saving,-0.4539279513888892,-0.457624602141204,-0.4496129918981484,8
dsads,APS,fixed_75,coverage,0.0020881304824561103,0.0014787583379020305,0.0026995556926168937,8
dsads,APS,fixed_75,set_size,0.04556400767543878,0.03655841671235402,0.055050027412281044,8
dsads,APS,fixed_75,shortfall,-0.0018206323099415182,-0.0026594595211988327,-0.0010121984649122723,8
dsads,APS,fixed_75,delta_coverage,0.0020881304824561173,0.001478758337902035,0.0026995556926169327,8
dsads,APS,fixed_75,delta_size,0.04556400767543859,0.03655841671235378,0.05505002741228068,8
dsads,APS,fixed_75,delta_shortfall,-0.0018206323099414965,-0.002659459521198807,-0.0010121984649122586,8
dsads,APS,fixed_75,queried,53.22916666666667,52.03124999999999,54.276041666666664,8
dsads,APS,fixed_75,saving,-0.20392795138888906,-0.20762460214120387,-0.1996129918981483,8
dsads,APS,one_look_50,coverage,-0.04254420230263159,-0.05161207054093571,-0.03468727156432748,8
dsads,APS,one_look_50,set_size,-1.809579906798245,-2.045799867507309,-1.603291463930007,8
dsads,APS,one_look_50,shortfall,0.018486956323099418,0.011404765168128654,0.025931560672514623,8
dsads,APS,one_look_50,delta_coverage,-0.04254420230263156,-0.05161207054093566,-0.03468727156432748,8
dsads,APS,one_look_50,delta_size,-1.8095799067982457,-2.04579986750731,-1.6032914639300075,8
dsads,APS,one_look_50,delta_shortfall,0.018486956323099414,0.011404765168128654,0.02593156067251462,8
dsads,APS,one_look_50,queried,120.72916666666667,119.53125,121.77604166666667,8
dsads,APS,one_look_50,saving,-0.4539279513888892,-0.457624602141204,-0.4496129918981484,8
dsads,APS,uncorrected,coverage,-0.0007341922514619847,-0.0011039153874268666,-0.00039244106359655456,8
dsads,APS,uncorrected,set_size,-0.023258634868420947,-0.03231942160087764,-0.014426460846125129,8
dsads,APS,uncorrected,shortfall,0.000416095577485378,0.00011214763797514119,0.0007601197002923975,8
dsads,APS,uncorrected,delta_coverage,-0.000734192251461989,-0.001103915387426901,-0.00039244106359649726,8
dsads,APS,uncorrected,delta_size,-0.02325863486842105,-0.03231942160087718,-0.014426460846125741,8
dsads,APS,uncorrected,delta_shortfall,0.00041609557748538515,0.00011214763797515469,0.0007601197002923967,8
dsads,APS,uncorrected,queried,17.510416666666664,16.07539062500001,18.83854166666665,8
dsads,APS,uncorrected,saving,-0.05296585648148148,-0.056665943287037036,-0.048893138744212965,8
dsads,APS,no_intersection,coverage,0.0003073601973683643,0.00019473569992681448,0.0004111870659721232,8
dsads,APS,no_intersection,set_size,0.009317662646198599,0.006510987755848019,0.011811609100876419,8
dsads,APS,no_intersection,shortfall,-0.0001854897660818716,-0.0002889711257309962,-8.486385233918329e-05,8
dsads,APS,no_intersection,delta_coverage,0.00030736019736842543,0.0001947356999269134,0.0004111870659722225,8
dsads,APS,no_intersection,delta_size,0.009317662646198838,0.006510987755847969,0.011811609100877201,8
dsads,APS,no_intersection,delta_shortfall,-0.00018548976608186775,-0.0002889711257309871,-8.486385233918376e-05,8
dsads,APS,no_intersection,queried,-4.2968749999999964,-4.6328124999999964,-3.9270182291666598,8
dsads,APS,no_intersection,saving,0.014793113425925907,0.013769531249999972,0.015758825231481467,8
dsads,APS,sparse_checks,coverage,0.0019027549342105349,0.0015926420869883558,0.0022472644828216036,8
dsads,APS,sparse_checks,set_size,0.05302186129385955,0.04976303796600897,0.056630116959063836,8
dsads,APS,sparse_checks,shortfall,-0.001353824013157892,-0.0018407346491228032,-0.000830349392361106,8
dsads,APS,sparse_checks,delta_coverage,0.0019027549342105164,0.0015926420869882877,0.0022472644828216283,8
dsads,APS,sparse_checks,delta_size,0.05302186129385964,0.04976303796600876,0.05663011695906432,8
dsads,APS,sparse_checks,delta_shortfall,-0.0013538240131578832,-0.0018407346491227977,-0.0008303493923610969,8
dsads,APS,sparse_checks,queried,-7.338541666666661,-8.12499999999999,-6.679687499999989,8
dsads,APS,sparse_checks,saving,0.024877025462962936,0.02251519097222219,0.02771665219907404,8
dsads,APS,midpoint,coverage,0.002784288194444401,0.0022986339546783446,0.003296109740496987,8
dsads,APS,midpoint,set_size,0.0775220440423976,0.07440538194444435,0.08063269828216346,8
dsads,APS,midpoint,shortfall,-0.0018569535818713481,-0.0025595074926900593,-0.001103115862573102,8
dsads,APS,midpoint,delta_coverage,0.002784288194444416,0.0022986339546783355,0.003296109740497046,8
dsads,APS,midpoint,delta_size,0.07752204404239764,0.07440538194444442,0.08063269828216374,8
dsads,APS,midpoint,delta_shortfall,-0.0018569535818713221,-0.0025595074926900285,-0.0011031158625730854,8
dsads,APS,midpoint,queried,0.0,0.0,0.0,8
dsads,APS,midpoint,saving,0.0,0.0,0.0,8
har,LAC,hypergeom,coverage,-0.0025948480533875182,-0.003372275463697351,-0.0018660731506932608,30
har,LAC,hypergeom,set_size,-0.016010260111919913,-0.01788223113782048,-0.014166575747423641,30
har,LAC,hypergeom,shortfall,0.0009919594443008426,0.00044447992873083595,0.0016192478281148975,30
har,LAC,hypergeom,delta_coverage,-0.0025948480533875135,-0.00337227546369735,-0.0018660731506932639,30
har,LAC,hypergeom,delta_size,-0.016010260111919958,-0.01788223113782049,-0.014166575747423709,30
har,LAC,hypergeom,delta_shortfall,0.0009919594443008454,0.00044447992873083834,0.0016192478281149038,30
har,LAC,hypergeom,queried,-21.979166666666668,-22.425694444444446,-21.528454861111108,30
har,LAC,hypergeom,saving,0.0669748263888889,0.06611253978587962,0.06781467013888891,30
har,LAC,martingale,coverage,-0.004558685255864736,-0.006036416435120342,-0.003220069020249625,30
har,LAC,martingale,set_size,-0.031912336682605895,-0.035539735017571523,-0.02849547162710609,30
har,LAC,martingale,shortfall,0.001624470712558321,0.0007168294394255146,0.0026543925731876,30
har,LAC,martingale,delta_coverage,-0.004558685255864727,-0.0060364164351203245,-0.003220069020249606,30
har,LAC,martingale,delta_size,-0.03191233668260589,-0.03553973501757149,-0.02849547162710607,30
har,LAC,martingale,delta_shortfall,0.0016244707125583234,0.0007168294394255152,0.0026543925731876057,30
har,LAC,martingale,queried,-38.05833333333333,-39.45913194444445,-36.64927083333333,30
har,LAC,martingale,saving,0.1265321180555556,0.12349244068287041,0.1294828197337963,30
har,LAC,full_reference,coverage,0.054012246035991196,0.04063231591501527,0.06848237677941119,30
har,LAC,full_reference,set_size,0.23451631430767833,0.20651532455700355,0.2627640158104113,30
har,LAC,full_reference,shortfall,-0.024406779227189805,-0.037699347232654425,-0.012393802177771621,30
har,LAC,full_reference,delta_coverage,0.05401224603599105,0.04063231591501512,0.06848237677941099,30
har,LAC,full_reference,delta_size,0.23451631430767847,0.2065153245570037,0.26276401581041153,30
har,LAC,full_reference,delta_shortfall,-0.024406779227189788,-0.037699347232654404,-0.012393802177771612,30
har,LAC,full_reference,queried,-362.1125,-364.98272569444435,-359.3638541666667,30
har,LAC,full_reference,saving,0.7162456597222223,0.7091182002314816,0.7238686704282409,30
har,LAC,fixed_25,coverage,0.05368454331250579,0.04114167314446185,0.06712208476444642,30
har,LAC,fixed_25,set_size,0.2146877126682917,0.18882997629150872,0.2408799340162595,30
har,LAC,fixed_25,shortfall,-0.02548520215671146,-0.037844582456050276,-0.01433075024671922,30
har,LAC,fixed_25,delta_coverage,0.05368454331250564,0.041141673144461655,0.06712208476444627,30
har,LAC,fixed_25,delta_size,0.21468771266829176,0.18882997629150877,0.24087993401625962,30
har,LAC,fixed_25,delta_shortfall,-0.025485202156711444,-0.037844582456050255,-0.014330750246719202,30
har,LAC,fixed_25,queried,-24.6125,-27.482725694444436,-21.86385416666667,30
har,LAC,fixed_25,saving,-0.033754340277778204,-0.040881799768518925,-0.026131329571759673,30
har,LAC,fixed_50,coverage,0.0535133901324524,0.04047079564846335,0.06749925354919455,30
har,LAC,fixed_50,set_size,0.22789892148024157,0.20089822958378434,0.2550682020682509,30
har,LAC,fixed_50,shortfall,-0.024495139898468684,-0.03740961824680291,-0.012853904232162162,30
har,LAC,fixed_50,delta_coverage,0.05351339013245223,0.04047079564846314,0.06749925354919437,30
har,LAC,fixed_50,delta_size,0.2278989214802417,0.20089822958378456,0.255068202068251,30
har,LAC,fixed_50,delta_shortfall,-0.024495139898468667,-0.03740961824680288,-0.012853904232162153,30
har,LAC,fixed_50,queried,-137.1125,-139.9827256944444,-134.3638541666667,30
har,LAC,fixed_50,saving,0.21624565972222204,0.20911820023148125,0.2238686704282405,30
har,LAC,fixed_75,coverage,0.05368500913544066,0.04039747287998722,0.06800645588086916,30
har,LAC,fixed_75,set_size,0.231707748478758,0.20399018426276316,0.2595972998452132,30
har,LAC,fixed_75,shortfall,-0.02444368039090252,-0.037593845761717266,-0.012573014411949282,30
har,LAC,fixed_75,delta_coverage,0.05368500913544049,0.04039747287998708,0.068006455880869,30
har,LAC,fixed_75,delta_size,0.23170774847875805,0.20399018426276339,0.2595972998452133,30
har,LAC,fixed_75,delta_shortfall,-0.024443680390902507,-0.03759384576171725,-0.012573014411949263,30
har,LAC,fixed_75,queried,-249.6125,-252.4827256944445,-246.8638541666667,30
har,LAC,fixed_75,saving,0.4662456597222221,0.45911820023148137,0.47386867042824066,30
har,LAC,one_look_50,coverage,0.02215875624659686,0.016053513267859646,0.028778633776706735,30
har,LAC,one_look_50,set_size,0.10253041739851027,0.08921821096226441,0.11660341414659586,30
har,LAC,one_look_50,shortfall,-0.009196667512008965,-0.014909463509514876,-0.00410453153899381,30
har,LAC,one_look_50,delta_coverage,0.022158756246596786,0.016053513267859587,0.028778633776706655,30
har,LAC,one_look_50,delta_size,0.10253041739851033,0.08921821096226452,0.11660341414659597,30
har,LAC,one_look_50,delta_shortfall,-0.00919666751200897,-0.014909463509514881,-0.0041045315389938155,30
har,LAC,one_look_50,queried,-137.1125,-139.9827256944444,-134.3638541666667,30
har,LAC,one_look_50,saving,0.21624565972222204,0.20911820023148125,0.2238686704282405,30
har,LAC,uncorrected,coverage,0.0030370689817330303,0.0021595249051381497,0.0040088763100671245,30
har,LAC,uncorrected,set_size,0.016276825927700588,0.01413554623333701,0.01845043251496791,30
har,LAC,uncorrected,shortfall,-0.0013756060123645056,-0.0022167890615374794,-0.000643360326222425,30
har,LAC,uncorrected,delta_coverage,0.003037068981733011,0.002159524905138129,0.00400887631006711,30
har,LAC,uncorrected,delta_size,0.0162768259277006,0.014135546233337036,0.01845043251496789,30
har,LAC,uncorrected,delta_shortfall,-0.0013756060123645065,-0.0022167890615374802,-0.0006433603262224253,30
har,LAC,uncorrected,queried,22.5,21.628472222222225,23.379184027777775,30
har,LAC,uncorrected,saving,-0.043593750000000056,-0.045253942418981535,-0.042020399305555615,30
har,LAC,no_intersection,coverage,0.0002839840000647557,0.00017926692873522065,0.00040104391866382396,30
har,LAC,no_intersection,set_size,0.0030322252889286067,0.0025606255160538576,0.0035292059530139977,30
har,LAC,no_intersection,shortfall,-0.00010846439952567988,-0.0002124867037428609,-3.5619914370090256e-05,30
har,LAC,no_intersection,delta_coverage,0.00028398400006474496,0.00017926692873519417,0.0004010439186638101,30
har,LAC,no_intersection,delta_size,0.003032225288928595,0.0025606255160538762,0.003529205953013977,30
har,LAC,no_intersection,delta_shortfall,-0.0001084643995256783,-0.00021248670374285827,-3.5619914370089985e-05,30
har,LAC,no_intersection,queried,-1.2708333333333324,-1.4756944444444433,-1.0805555555555537,30
har,LAC,no_intersection,saving,0.0029644097222222203,0.0025390444155092384,0.0034078414351851553,30
har,LAC,sparse_checks,coverage,0.0020943408426324917,0.0014324477868705352,0.002829500329330075,30
har,LAC,sparse_checks,set_size,0.01586348047766082,0.013554421524747581,0.01837756461163765,30
har,LAC,sparse_checks,shortfall,-0.0008920292419889822,-0.0014796561765121397,-0.00039118490926423014,30
har,LAC,sparse_checks,delta_coverage,0.0020943408426324786,0.0014324477868705324,0.0028295003293300697,30
har,LAC,sparse_checks,delta_size,0.015863480477660827,0.013554421524747591,0.0183775646116377,30
har,LAC,sparse_checks,delta_shortfall,-0.0008920292419889857,-0.0014796561765121452,-0.00039118490926423074,30
har,LAC,sparse_checks,queried,2.129166666666667,1.9743055555555558,2.2833333333333328,30
har,LAC,sparse_checks,saving,-0.005711805555555642,-0.006613172743055644,-0.004854582609953789,30
har,LAC,midpoint,coverage,0.05185901409378997,0.03942403497932635,0.06522811723302685,30
har,LAC,midpoint,set_size,0.23529442482675217,0.2079089053831997,0.26226222532794724,30
har,LAC,midpoint,shortfall,-0.02161163731233292,-0.03370454803470427,-0.01069501055580056,30
har,LAC,midpoint,delta_coverage,0.0518590140937898,0.03942403497932619,0.06522811723302671,30
har,LAC,midpoint,delta_size,0.23529442482675236,0.2079089053831999,0.2622622253279474,30
har,LAC,midpoint,delta_shortfall,-0.021611637312332913,-0.033704548034704254,-0.010695010555800553,30
har,LAC,midpoint,queried,0.0,0.0,0.0,30
har,LAC,midpoint,saving,0.0,0.0,0.0,30
har,APS,hypergeom,coverage,-0.0013349517912698708,-0.0016511309909992963,-0.0010493853791864883,30
har,APS,hypergeom,set_size,-0.007926984220203081,-0.009067573890421388,-0.006859781288252858,30
har,APS,hypergeom,shortfall,0.0007033663774355652,0.0004419711603545981,0.0010151886171658481,30
har,APS,hypergeom,delta_coverage,-0.001334951791269872,-0.0016511309909992737,-0.0010493853791864783,30
har,APS,hypergeom,delta_size,-0.007926984220203081,-0.009067573890421387,-0.006859781288252787,30
har,APS,hypergeom,delta_shortfall,0.0007033663774355644,0.00044197116035459737,0.0010151886171658468,30
har,APS,hypergeom,queried,-32.90833333333333,-33.78055555555555,-31.975677083333338,30
har,APS,hypergeom,saving,0.07581163194444444,0.07464048032407408,0.07690684678819446,30
har,APS,martingale,coverage,-0.0015247264928867853,-0.002091411782215729,-0.0010175342713446504,30
har,APS,martingale,set_size,-0.009653273623669871,-0.011773049639822859,-0.007462656401691712,30
har,APS,martingale,shortfall,0.000646928374584748,0.0002131882665474542,0.0011659829875184835,30
har,APS,martingale,delta_coverage,-0.0015247264928867894,-0.0020914117822157445,-0.0010175342713446577,30
har,APS,martingale,delta_size,-0.009653273623669856,-0.011773049639822905,-0.007462656401691708,30
har,APS,martingale,delta_shortfall,0.0006469283745847485,0.00021318826654745713,0.0011659829875184816,30
har,APS,martingale,queried,-63.65416666666666,-65.23612847222222,-61.98814236111111,30
har,APS,martingale,saving,0.1552039930555556,0.15269529441550928,0.15759262876157407,30
har,APS,full_reference,coverage,0.03433125714561249,0.028491296979633495,0.040404223284191174,30
har,APS,full_reference,set_size,0.22500992132909886,0.2161794847398203,0.2339744971807779,30
har,APS,full_reference,shortfall,-0.01622503068317919,-0.022419665457990755,-0.010775465779664435,30
har,APS,full_reference,delta_coverage,0.03433125714561241,0.028491296979633433,0.04040422328419109,30
har,APS,full_reference,delta_size,0.22500992132909883,0.21617948473982035,0.23397449718077795,30
har,APS,full_reference,delta_shortfall,-0.016225030683179167,-0.022419665457990724,-0.010775465779664418,30
har,APS,full_reference,queried,-271.225,-278.0804513888889,-264.18046874999993,30
har,APS,full_reference,saving,0.5045138888888888,0.48882067418981473,0.5199527452256945,30
har,APS,fixed_25,coverage,0.03386083692037993,0.028926592939848842,0.03884772953130505,30
har,APS,fixed_25,set_size,0.20367321399959265,0.19586357980220367,0.2114905183742497,30
har,APS,fixed_25,shortfall,-0.01796912500644297,-0.023273917097425132,-0.013095180759741698,30
har,APS,fixed_25,delta_coverage,0.03386083692037986,0.02892659293984874,0.038847729531305,30
har,APS,fixed_25,delta_size,0.20367321399959262,0.19586357980220365,0.21149051837424962,30
har,APS,fixed_25,delta_shortfall,-0.017969125006442946,-0.0232739170974251,-0.01309518075974167,30
har,APS,fixed_25,queried,66.275,59.419548611111125,73.31953124999998,30
har,APS,fixed_25,saving,-0.24548611111111154,-0.26117932581018566,-0.23004725477430604,30
har,APS,fixed_50,coverage,0.03401690712345715,0.02848132779150824,0.039724090883133674,30
har,APS,fixed_50,set_size,0.21798485642820226,0.20964250702891407,0.22662210447482198,30
har,APS,fixed_50,shortfall,-0.016732980251823307,-0.022656532447725485,-0.011518529849751347,30
har,APS,fixed_50,delta_coverage,0.03401690712345705,0.02848132779150816,0.039724090883133584,30
har,APS,fixed_50,delta_size,0.21798485642820223,0.20964250702891402,0.22662210447482184,30
har,APS,fixed_50,delta_shortfall,-0.016732980251823282,-0.022656532447725454,-0.011518529849751326,30
har,APS,fixed_50,queried,-46.225,-53.080451388888875,-39.18046875,30
har,APS,fixed_50,saving,0.004513888888888693,-0.011179325810185398,0.01995274522569424,30
har,APS,fixed_75,coverage,0.03425796396962478,0.02859573849230789,0.04016158177792292,30
har,APS,fixed_75,set_size,0.22297263677982687,0.2144848092046671,0.23159578168919037,30
har,APS,fixed_75,shortfall,-0.01637398628295904,-0.022438212205624128,-0.011010768438480464,30
har,APS,fixed_75,delta_coverage,0.03425796396962469,0.0285957384923078,0.04016158177792279,30
har,APS,fixed_75,delta_size,0.22297263677982673,0.214484809204667,0.23159578168919032,30
har,APS,fixed_75,delta_shortfall,-0.016373986282959017,-0.02243821220562411,-0.011010768438480442,30
har,APS,fixed_75,queried,-158.725,-165.5804513888889,-151.68046875000002,30
har,APS,fixed_75,saving,0.2545138888888889,0.23882067418981476,0.2699527452256944,30
har,APS,one_look_50,coverage,0.001034088408818042,-0.0005081637107296821,0.002736520486729666,30
har,APS,one_look_50,set_size,-0.02536984279958968,-0.03733049358875213,-0.01343534205453897,30
har,APS,one_look_50,shortfall,-0.0009576194980861906,-0.002092740897416157,2.5490312882378427e-06,30
har,APS,one_look_50,delta_coverage,0.0010340884088180459,-0.0005081637107296974,0.0027365204867296354,30
har,APS,one_look_50,delta_size,-0.02536984279958977,-0.03733049358875219,-0.013435342054539189,30
har,APS,one_look_50,delta_shortfall,-0.0009576194980861913,-0.0020927408974161584,2.5490312882356607e-06,30
har,APS,one_look_50,queried,-46.225,-53.080451388888875,-39.18046875,30
har,APS,one_look_50,saving,0.004513888888888693,-0.011179325810185398,0.01995274522569424,30
har,APS,uncorrected,coverage,0.0019273653812744188,0.001565606430761283,0.002312373957913186,30
har,APS,uncorrected,set_size,0.01073388984644755,0.009273558030340757,0.012147743939537868,30
har,APS,uncorrected,shortfall,-0.001110794748605716,-0.0014954453744323306,-0.0007701900268616989,30
har,APS,uncorrected,delta_coverage,0.0019273653812744102,0.0015656064307612598,0.0023123739579131862,30
har,APS,uncorrected,delta_size,0.010733889846447497,0.009273558030340663,0.012147743939537893,30
har,APS,uncorrected,delta_shortfall,-0.001110794748605721,-0.0014954453744323378,-0.0007701900268616997,30
har,APS,uncorrected,queried,50.74166666666667,48.76939236111111,52.801388888888894,30
har,APS,uncorrected,saving,-0.08822048611111111,-0.09126305700231482,-0.08529003906249998,30
har,APS,no_intersection,coverage,-2.723439001485195e-05,-0.00013543264654531588,8.642796088101644e-05,30
har,APS,no_intersection,set_size,-0.000757617631187868,-0.0016259365674984275,7.379760800924072e-05,30
har,APS,no_intersection,shortfall,5.271642132697674e-05,-1.2313344896081623e-05,0.00011153362814012384,30
har,APS,no_intersection,delta_coverage,-2.7234390014857385e-05,-0.00013543264654531265,8.642796088099693e-05,30
har,APS,no_intersection,delta_size,-0.0007576176311878828,-0.001625936567498472,7.37976080091809e-05,30
har,APS,no_intersection,delta_shortfall,5.271642132697769e-05,-1.2313344896081234e-05,0.00011153362814012607,30
har,APS,no_intersection,queried,-9.783333333333333,-10.38960069444444,-9.18123263888889,30
har,APS,no_intersection,saving,0.020590277777777784,0.019496509693287038,0.02171876808449074,30
har,APS,sparse_checks,coverage,0.005180092426791064,0.004297033487212248,0.006083039697933604,30
har,APS,sparse_checks,set_size,0.04149787774301904,0.03805776058893297,0.04530210152891317,30
har,APS,sparse_checks,shortfall,-0.002433065027197107,-0.0032903664147921376,-0.0016847360200224995,30
har,APS,sparse_checks,delta_coverage,0.005180092426791017,0.004297033487212189,0.0060830396979335444,30
har,APS,sparse_checks,delta_size,0.04149787774301897,0.03805776058893291,0.045302101528913154,30
har,APS,sparse_checks,delta_shortfall,-0.0024330650271971116,-0.0032903664147921462,-0.0016847360200225024,30
har,APS,sparse_checks,queried,-10.979166666666668,-12.002083333333333,-9.962482638888893,30
har,APS,sparse_checks,saving,0.031050347222222118,0.02871084707754618,0.033396285445601755,30
har,APS,midpoint,coverage,0.042942593518791275,0.03642086569476853,0.04964297398645429,30
